# Downloaded at 2025-09-17 15:02:53 [UTC]
# Station name = Belfast Maine Harbor
# Device type = Weather
# Device serial = PTM5462
# Latitude [deg] = 44.428903
# Longitude [deg] = -69.004461
# Current altitude = 0.00 m
# 
# timestamp [sec UTC],timestring [America/New_York],Solar irradiance [W/m2],Rainfall intensity [mm],Wind speed [kn],Wind direction (coming from) [deg N],Wind gust speed [kn],Air temperature [deg C],Vapor pressure [kPa],Atmospheric pressure [kPa],Relative humidity [-],Air temperature (humidity sensor) [deg C]# 
1705577400,2024-01-18 06:30:00,0.000,0.000,2.708,266.295,5.482,-10.200,0.200,101.430,0.702,-10.400
1705578300,2024-01-18 06:45:00,0.000,0.000,3.429,260.538,6.570,-10.000,0.200,101.440,0.691,-10.400
1705579200,2024-01-18 07:00:00,1.000,0.000,3.869,269.136,6.881,-10.000,0.200,101.440,0.696,-10.300
1705580100,2024-01-18 07:15:00,6.000,0.000,3.068,264.181,5.579,-10.100,0.200,101.430,0.706,-10.300
1705581000,2024-01-18 07:30:00,34.000,0.000,3.131,271.779,5.948,-9.700,0.210,101.440,0.704,-9.600
1705581900,2024-01-18 07:45:00,52.000,0.000,2.822,272.764,6.978,-9.400,0.220,101.450,0.727,-8.300
1705582800,2024-01-18 08:00:00,85.000,0.000,3.849,270.000,8.883,-8.900,0.220,101.460,0.702,-7.200
1705583700,2024-01-18 08:15:00,115.000,0.000,4.823,271.848,10.497,-8.800,0.220,101.480,0.700,-6.300
1705584600,2024-01-18 08:30:00,148.000,0.000,4.248,266.064,10.866,-8.700,0.220,101.500,0.699,-5.400
1705585500,2024-01-18 08:45:00,177.000,0.000,5.433,273.487,10.536,-8.400,0.220,101.500,0.677,-5.100
1705586400,2024-01-18 09:00:00,221.000,0.000,5.501,270.202,10.983,-8.100,0.220,101.490,0.669,-4.600
1705587300,2024-01-18 09:15:00,240.000,0.000,5.404,270.618,10.283,-7.700,0.220,101.480,0.650,-4.200
1705588200,2024-01-18 09:30:00,255.000,0.000,6.058,266.320,14.559,-7.300,0.220,101.500,0.628,-3.900
1705589100,2024-01-18 09:45:00,268.000,0.000,6.393,255.203,12.421,-6.900,0.220,101.510,0.617,-3.700
1705590000,2024-01-18 10:00:00,339.000,0.000,7.592,288.667,12.382,-6.700,0.230,101.510,0.630,-3.300
1705590900,2024-01-18 10:15:00,360.000,0.000,7.430,290.521,14.831,-6.400,0.240,101.490,0.625,-2.800
1705591800,2024-01-18 10:30:00,387.000,0.000,5.276,273.168,14.287,-5.900,0.240,101.500,0.619,-2.000
1705592700,2024-01-18 10:45:00,393.000,0.000,4.171,261.152,9.525,-5.600,0.240,101.500,0.607,-1.300
1705593600,2024-01-18 11:00:00,413.000,0.000,5.210,268.931,13.549,-5.200,0.250,101.460,0.592,-0.700
1705594500,2024-01-18 11:15:00,428.000,0.000,6.063,255.518,13.393,-4.900,0.240,101.430,0.566,-0.700
1705595400,2024-01-18 11:30:00,432.000,0.000,7.990,269.303,20.158,-4.700,0.240,101.400,0.555,-0.600
1705596300,2024-01-18 11:45:00,402.000,0.000,10.517,269.365,21.557,-4.500,0.230,101.380,0.533,-1.200
1705597200,2024-01-18 12:00:00,349.000,0.000,10.207,271.200,20.566,-4.400,0.230,101.370,0.519,-1.500
1705598100,2024-01-18 12:15:00,399.000,0.000,10.113,271.762,21.713,-4.100,0.230,101.360,0.523,-1.500
1705599000,2024-01-18 12:30:00,356.000,0.000,9.686,268.045,17.689,-4.000,0.230,101.350,0.516,-1.500
1705599900,2024-01-18 12:45:00,456.000,0.000,9.104,283.710,20.041,-3.700,0.240,101.330,0.522,-1.200
1705600800,2024-01-18 13:00:00,485.000,0.000,11.181,282.756,22.451,-3.600,0.240,101.330,0.515,-0.700
1705601700,2024-01-18 13:15:00,429.000,0.000,8.677,275.915,20.585,-3.300,0.240,101.340,0.506,-0.600
1705602600,2024-01-18 13:30:00,432.000,0.000,9.468,264.699,19.400,-3.200,0.240,101.340,0.489,-0.300
1705603500,2024-01-18 13:45:00,383.000,0.000,7.818,265.579,17.222,-3.000,0.240,101.340,0.490,-0.200
1705604400,2024-01-18 14:00:00,304.000,0.000,10.177,278.347,22.782,-3.100,0.240,101.340,0.487,-0.400
1705605300,2024-01-18 14:15:00,274.000,0.000,10.081,290.427,20.780,-3.100,0.240,101.350,0.482,-1.200
1705606200,2024-01-18 14:30:00,283.000,0.000,12.017,288.288,23.035,-3.200,0.230,101.340,0.486,-1.200
1705607100,2024-01-18 14:45:00,252.000,0.000,11.585,284.876,20.216,-3.100,0.240,101.350,0.496,-1.300
1705608000,2024-01-18 15:00:00,222.000,0.000,11.627,284.919,19.866,-3.000,0.240,101.350,0.491,-1.500
1705608900,2024-01-18 15:15:00,182.000,0.000,10.573,287.769,19.827,-2.900,0.250,101.360,0.495,-1.500
1705609800,2024-01-18 15:30:00,151.000,0.000,10.057,276.548,16.387,-3.000,0.240,101.350,0.486,-1.800
1705610700,2024-01-18 15:45:00,95.000,0.000,10.469,277.468,17.300,-3.100,0.230,101.340,0.483,-2.100
1705611600,2024-01-18 16:00:00,34.000,0.000,9.220,280.078,16.387,-3.300,0.230,101.350,0.480,-2.700
1705612500,2024-01-18 16:15:00,12.000,0.000,7.681,284.810,13.140,-3.400,0.240,101.350,0.493,-3.300
1705613400,2024-01-18 16:30:00,5.000,0.000,6.477,277.936,12.596,-3.700,0.230,101.380,0.494,-3.700
1705614300,2024-01-18 16:45:00,1.000,0.000,6.052,277.011,10.886,-3.800,0.230,101.390,0.493,-4.000
1705615200,2024-01-18 17:00:00,0.000,0.000,5.631,276.144,10.477,-3.900,0.220,101.410,0.488,-4.200
1705616100,2024-01-18 17:15:00,0.000,0.000,4.889,273.647,9.778,-4.100,0.220,101.430,0.488,-4.400
1705617000,2024-01-18 17:30:00,0.000,0.000,5.240,276.176,11.352,-4.300,0.220,101.450,0.499,-4.600
1705617900,2024-01-18 17:45:00,0.000,0.000,4.899,278.902,9.486,-4.500,0.230,101.470,0.518,-4.700
1705618800,2024-01-18 18:00:00,0.000,0.000,6.515,284.161,15.492,-4.500,0.230,101.480,0.521,-4.900
1705619700,2024-01-18 18:15:00,0.000,0.000,7.301,280.741,12.752,-4.400,0.230,101.490,0.511,-4.800
1705620600,2024-01-18 18:30:00,0.000,0.000,5.662,275.319,12.285,-4.700,0.220,101.500,0.519,-4.900
1705621500,2024-01-18 18:45:00,0.000,0.000,4.109,266.474,7.114,-5.100,0.220,101.500,0.524,-5.200
1705622400,2024-01-18 19:00:00,0.000,0.000,4.036,260.855,9.622,-5.100,0.220,101.510,0.521,-5.500
1705623300,2024-01-18 19:15:00,0.000,0.000,4.717,274.254,11.138,-5.100,0.220,101.500,0.526,-5.500
1705624200,2024-01-18 19:30:00,0.000,0.000,6.414,285.468,10.477,-4.900,0.230,101.500,0.537,-5.500
1705625100,2024-01-18 19:45:00,0.000,0.000,6.141,285.796,9.486,-5.000,0.230,101.490,0.544,-5.300
1705626000,2024-01-18 20:00:00,0.000,0.000,5.927,289.742,10.322,-5.100,0.230,101.500,0.557,-5.400
1705626900,2024-01-18 20:15:00,0.000,0.000,5.035,284.304,10.050,-5.300,0.230,101.500,0.565,-5.500
1705627800,2024-01-18 20:30:00,0.000,0.000,4.303,295.986,7.853,-5.500,0.230,101.510,0.565,-5.800
1705628700,2024-01-18 20:45:00,0.000,0.000,3.886,334.204,7.056,-5.700,0.230,101.500,0.586,-5.900
1705629600,2024-01-18 21:00:00,0.000,0.000,2.246,286.082,3.829,-6.000,0.230,101.510,0.594,-6.300
1705630500,2024-01-18 21:15:00,0.000,0.000,1.636,279.574,3.188,-6.300,0.230,101.500,0.599,-6.600
1705631400,2024-01-18 21:30:00,0.000,0.000,1.857,280.251,2.955,-6.900,0.240,101.490,0.658,-7.000
1705632300,2024-01-18 21:45:00,0.000,0.000,2.391,205.523,5.229,-7.400,0.240,101.490,0.683,-7.400
1705633200,2024-01-18 22:00:00,0.000,0.000,1.531,200.045,3.227,-7.400,0.220,101.490,0.628,-7.600
1705634100,2024-01-18 22:15:00,0.000,0.000,2.646,282.301,4.354,-7.700,0.230,101.490,0.680,-7.900
1705635000,2024-01-18 22:30:00,0.000,0.000,3.357,289.274,5.073,-8.100,0.250,101.480,0.769,-8.100
1705635900,2024-01-18 22:45:00,0.000,0.000,3.860,296.952,5.793,-8.400,0.260,101.490,0.800,-8.400
1705636800,2024-01-18 23:00:00,0.000,0.000,5.446,308.915,8.242,-9.000,0.260,101.490,0.828,-8.700
1705637700,2024-01-18 23:15:00,0.000,0.000,4.451,300.148,7.892,-9.500,0.250,101.490,0.841,-9.200
1705638600,2024-01-18 23:30:00,0.000,0.000,4.371,315.000,6.823,-9.700,0.250,101.480,0.849,-9.600
1705639500,2024-01-18 23:45:00,0.000,0.000,4.876,307.875,6.454,-10.200,0.240,101.470,0.854,-10.000
1705640400,2024-01-19 00:00:00,0.000,0.000,5.581,314.153,7.387,-10.600,0.240,101.460,0.876,-10.300
1705641300,2024-01-19 00:15:00,0.000,0.000,4.914,306.961,6.512,-10.700,0.240,101.450,0.877,-10.600
1705642200,2024-01-19 00:30:00,0.000,0.000,6.338,311.021,8.825,-11.000,0.240,101.440,0.891,-10.900
1705643100,2024-01-19 00:45:00,0.000,0.000,6.226,321.592,8.572,-11.300,0.230,101.430,0.898,-11.100
1705644000,2024-01-19 01:00:00,0.000,0.000,5.100,313.919,7.736,-11.200,0.230,101.420,0.891,-11.300
1705644900,2024-01-19 01:15:00,0.000,0.000,5.307,313.813,7.562,-11.000,0.240,101.410,0.908,-11.200
1705645800,2024-01-19 01:30:00,0.000,0.000,4.829,307.147,7.406,-10.800,0.240,101.420,0.900,-11.000
1705646700,2024-01-19 01:45:00,0.000,0.000,4.771,303.366,6.551,-11.200,0.240,101.430,0.926,-11.000
1705647600,2024-01-19 02:00:00,0.000,0.000,4.757,305.184,6.570,-11.300,0.240,101.430,0.928,-11.200
1705648500,2024-01-19 02:15:00,0.000,0.000,5.718,328.201,8.708,-11.700,0.230,101.420,0.938,-11.500
1705649400,2024-01-19 02:30:00,0.000,0.000,5.506,318.148,8.009,-11.400,0.230,101.410,0.914,-11.500
1705650300,2024-01-19 02:45:00,0.000,0.000,4.543,330.803,7.251,-11.700,0.230,101.390,0.926,-11.500
1705651200,2024-01-19 03:00:00,0.000,0.000,5.162,309.806,7.056,-11.900,0.230,101.380,0.941,-11.700
1705652100,2024-01-19 03:15:00,0.000,0.000,5.941,307.957,8.844,-12.300,0.230,101.370,0.951,-12.000
1705653000,2024-01-19 03:30:00,0.000,0.000,6.077,313.704,7.639,-12.300,0.230,101.370,0.960,-12.200
1705653900,2024-01-19 03:45:00,0.000,0.000,6.290,308.853,9.447,-12.500,0.230,101.360,0.961,-12.300
1705654800,2024-01-19 04:00:00,0.000,0.000,5.249,309.289,7.581,-12.800,0.220,101.350,0.961,-12.600
1705655700,2024-01-19 04:15:00,0.000,0.000,5.097,309.274,7.425,-12.900,0.220,101.340,0.950,-12.800
1705656600,2024-01-19 04:30:00,0.000,0.000,6.873,315.917,9.369,-13.200,0.210,101.320,0.947,-13.000
1705657500,2024-01-19 04:45:00,0.000,0.000,6.886,304.767,10.555,-13.200,0.210,101.340,0.945,-13.200
1705658400,2024-01-19 05:00:00,0.000,0.000,5.737,302.829,9.778,-13.200,0.210,101.330,0.954,-13.200
1705659300,2024-01-19 05:15:00,0.000,0.000,6.131,313.972,9.408,-13.400,0.210,101.340,0.953,-13.300
1705660200,2024-01-19 05:30:00,0.000,0.000,5.649,318.907,8.747,-13.200,0.210,101.330,0.942,-13.200
1705661100,2024-01-19 05:45:00,0.000,0.000,5.029,318.918,7.309,-13.400,0.210,101.310,0.959,-13.300
1705662000,2024-01-19 06:00:00,0.000,0.000,3.711,319.887,6.240,-13.800,0.200,101.320,0.961,-13.500
1705662900,2024-01-19 06:15:00,0.000,0.000,3.107,316.521,5.890,-14.000,0.200,101.330,0.954,-13.800
1705663800,2024-01-19 06:30:00,0.000,0.000,3.330,300.906,7.153,-14.100,0.190,101.310,0.946,-14.000
1705664700,2024-01-19 06:45:00,0.000,0.000,3.155,304.963,6.143,-14.200,0.190,101.300,0.945,-14.100
1705665600,2024-01-19 07:00:00,0.000,0.000,3.408,304.778,6.667,-14.300,0.190,101.300,0.943,-14.200
1705666500,2024-01-19 07:15:00,3.000,0.000,3.304,300.790,5.248,-14.100,0.190,101.300,0.945,-14.100
1705667400,2024-01-19 07:30:00,11.000,0.000,2.901,300.174,6.065,-14.300,0.190,101.300,0.966,-14.100
1705668300,2024-01-19 07:45:00,29.000,0.000,2.828,299.208,6.745,-14.300,0.190,101.270,0.957,-14.000
1705669200,2024-01-19 08:00:00,42.000,0.000,2.852,295.866,4.315,-13.900,0.200,101.270,0.947,-13.600
1705670100,2024-01-19 08:15:00,58.000,0.000,2.269,295.906,4.043,-13.600,0.210,101.280,0.969,-12.900
1705671000,2024-01-19 08:30:00,114.000,0.000,2.499,278.949,4.568,-13.200,0.220,101.270,0.998,-11.500
1705671900,2024-01-19 08:45:00,174.000,0.000,2.429,282.479,4.451,-12.700,0.230,101.280,1.000,-9.300
1705672800,2024-01-19 09:00:00,208.000,0.000,2.513,278.005,4.276,-11.800,0.250,101.290,1.000,-8.000
1705673700,2024-01-19 09:15:00,228.000,0.000,2.452,277.745,4.704,-10.800,0.270,101.290,1.000,-6.900
1705674600,2024-01-19 09:30:00,275.000,0.000,2.167,304.403,5.054,-10.100,0.280,101.280,0.999,-5.700
1705675500,2024-01-19 09:45:00,270.000,0.000,3.679,324.462,5.559,-9.900,0.270,101.270,0.942,-5.700
1705676400,2024-01-19 10:00:00,214.000,0.000,3.802,290.659,7.387,-9.600,0.260,101.250,0.892,-6.100
1705677300,2024-01-19 10:15:00,199.000,0.000,4.372,313.919,8.767,-9.000,0.260,101.230,0.837,-6.300
1705678200,2024-01-19 10:30:00,245.000,0.000,4.266,320.362,7.542,-8.500,0.260,101.200,0.795,-5.900
1705679100,2024-01-19 10:45:00,264.000,0.000,5.146,333.048,8.281,-8.100,0.260,101.160,0.771,-5.200
1705680000,2024-01-19 11:00:00,316.000,0.000,6.761,323.888,10.263,-7.600,0.250,101.110,0.730,-4.800
1705680900,2024-01-19 11:15:00,339.000,0.000,8.260,325.936,12.402,-7.400,0.250,101.050,0.704,-4.300
1705681800,2024-01-19 11:30:00,337.000,0.000,8.861,312.333,13.918,-7.000,0.240,101.000,0.676,-4.300
1705682700,2024-01-19 11:45:00,414.000,0.000,11.520,314.043,19.302,-6.500,0.230,100.940,0.627,-3.700
1705683600,2024-01-19 12:00:00,411.000,0.000,13.877,316.987,23.287,-6.500,0.220,100.910,0.592,-3.500
1705684500,2024-01-19 12:15:00,392.000,0.000,13.635,310.548,18.972,-6.500,0.210,100.890,0.566,-3.700
1705685400,2024-01-19 12:30:00,382.000,0.000,16.170,311.296,21.518,-6.500,0.210,100.860,0.553,-4.000
1705686300,2024-01-19 12:45:00,395.000,0.000,14.124,310.926,20.119,-6.500,0.210,100.840,0.554,-3.900
1705687200,2024-01-19 13:00:00,334.000,0.000,14.061,315.056,21.032,-6.600,0.210,100.820,0.554,-4.100
1705688100,2024-01-19 13:15:00,284.000,0.000,13.448,316.640,18.525,-6.500,0.210,100.790,0.556,-4.600
1705689000,2024-01-19 13:30:00,335.000,0.000,13.024,313.125,18.603,-6.400,0.210,100.760,0.555,-4.500
1705689900,2024-01-19 13:45:00,321.000,0.000,12.264,311.980,17.903,-6.300,0.210,100.740,0.550,-4.200
1705690800,2024-01-19 14:00:00,255.000,0.000,10.796,306.581,15.104,-6.200,0.210,100.740,0.539,-4.300
1705691700,2024-01-19 14:15:00,165.000,0.000,11.158,301.392,17.495,-6.100,0.200,100.730,0.528,-4.800
1705692600,2024-01-19 14:30:00,199.000,0.000,9.020,291.756,15.609,-6.100,0.200,100.710,0.511,-4.800
1705693500,2024-01-19 14:45:00,180.000,0.000,11.155,307.709,15.901,-5.900,0.200,100.680,0.500,-4.800
1705694400,2024-01-19 15:00:00,132.000,0.000,12.598,300.403,17.436,-5.800,0.190,100.670,0.476,-5.000
1705695300,2024-01-19 15:15:00,109.000,0.000,12.657,310.515,17.047,-5.700,0.180,100.650,0.464,-5.100
1705696200,2024-01-19 15:30:00,78.000,0.000,11.694,312.575,17.611,-5.600,0.180,100.630,0.452,-5.200
1705697100,2024-01-19 15:45:00,43.000,0.000,9.081,300.627,13.412,-5.700,0.180,100.620,0.446,-5.400
1705698000,2024-01-19 16:00:00,28.000,0.000,8.338,297.640,12.752,-5.800,0.180,100.590,0.449,-5.600
1705698900,2024-01-19 16:15:00,18.000,0.000,8.686,290.706,16.562,-6.100,0.170,100.590,0.447,-5.900
1705699800,2024-01-19 16:30:00,5.000,0.000,9.423,293.074,14.482,-6.100,0.180,100.570,0.463,-6.100
1705700700,2024-01-19 16:45:00,1.000,0.000,8.003,294.386,12.557,-6.400,0.180,100.560,0.463,-6.300
1705701600,2024-01-19 17:00:00,0.000,0.000,8.423,292.956,17.747,-6.600,0.170,100.540,0.464,-6.500
1705702500,2024-01-19 17:15:00,0.000,0.000,10.334,291.982,16.970,-6.800,0.170,100.520,0.468,-6.700
1705703400,2024-01-19 17:30:00,0.000,0.000,12.907,302.015,17.844,-6.900,0.170,100.520,0.460,-6.800
1705704300,2024-01-19 17:45:00,0.000,0.000,12.501,297.203,20.896,-7.000,0.170,100.520,0.472,-6.900
1705705200,2024-01-19 18:00:00,0.000,0.000,12.901,302.134,21.965,-7.200,0.170,100.520,0.485,-7.100
1705706100,2024-01-19 18:15:00,0.000,0.000,13.008,301.434,19.050,-7.400,0.170,100.510,0.487,-7.200
1705707000,2024-01-19 18:30:00,0.000,0.000,10.551,301.054,17.670,-7.500,0.170,100.490,0.502,-7.400
1705707900,2024-01-19 18:45:00,0.000,0.000,7.691,294.168,14.540,-7.900,0.170,100.490,0.501,-7.600
1705708800,2024-01-19 19:00:00,0.000,0.000,13.234,297.845,21.810,-8.100,0.170,100.460,0.508,-7.900
1705709700,2024-01-19 19:15:00,0.000,0.000,16.401,304.425,22.004,-8.200,0.170,100.430,0.531,-8.000
1705710600,2024-01-19 19:30:00,0.000,0.000,15.517,303.192,24.512,-8.400,0.180,100.420,0.542,-8.200
1705711500,2024-01-19 19:45:00,0.000,0.000,14.256,302.867,20.371,-8.500,0.180,100.430,0.552,-8.400
1705712400,2024-01-19 20:00:00,0.000,0.000,13.306,303.319,21.479,-8.800,0.180,100.420,0.563,-8.500
1705713300,2024-01-19 20:15:00,0.000,0.000,12.694,306.343,18.739,-8.900,0.180,100.410,0.572,-8.700
1705714200,2024-01-19 20:30:00,0.000,0.000,12.168,305.442,16.931,-9.000,0.180,100.400,0.584,-8.900
1705715100,2024-01-19 20:45:00,0.000,0.000,12.104,304.200,17.650,-9.200,0.180,100.400,0.594,-9.000
1705716000,2024-01-19 21:00:00,0.000,0.000,12.946,312.505,20.313,-9.300,0.190,100.400,0.613,-9.100
1705716900,2024-01-19 21:15:00,0.000,0.000,14.299,319.576,19.322,-9.500,0.180,100.410,0.619,-9.300
1705717800,2024-01-19 21:30:00,0.000,0.000,13.367,313.114,21.363,-9.500,0.190,100.400,0.638,-9.400
1705718700,2024-01-19 21:45:00,0.000,0.000,12.430,311.894,18.350,-10.000,0.180,100.410,0.643,-9.600
1705719600,2024-01-19 22:00:00,0.000,0.000,10.772,295.548,18.194,-10.200,0.180,100.410,0.635,-9.900
1705720500,2024-01-19 22:15:00,0.000,0.000,12.048,298.633,17.495,-10.500,0.180,100.400,0.646,-10.200
1705721400,2024-01-19 22:30:00,0.000,0.000,12.871,298.113,18.972,-10.700,0.170,100.410,0.647,-10.500
1705722300,2024-01-19 22:45:00,0.000,0.000,12.031,296.689,18.350,-10.900,0.170,100.410,0.654,-10.700
1705723200,2024-01-19 23:00:00,0.000,0.000,11.380,296.915,17.106,-11.100,0.170,100.410,0.656,-10.900
1705724100,2024-01-19 23:15:00,0.000,0.000,9.253,290.796,14.132,-11.300,0.170,100.410,0.667,-11.100
1705725000,2024-01-19 23:30:00,0.000,0.000,11.801,301.255,17.378,-11.500,0.170,100.410,0.675,-11.300
1705725900,2024-01-19 23:45:00,0.000,0.000,10.033,297.459,14.734,-11.600,0.170,100.400,0.683,-11.400
1705726800,2024-01-20 00:00:00,0.000,0.000,10.258,296.808,15.454,-11.800,0.170,100.380,0.692,-11.600
1705727700,2024-01-20 00:15:00,0.000,0.000,9.314,292.712,14.190,-12.100,0.170,100.390,0.688,-11.800
1705728600,2024-01-20 00:30:00,0.000,0.000,8.753,291.494,15.123,-12.100,0.170,100.400,0.685,-12.000
1705729500,2024-01-20 00:45:00,0.000,0.000,9.207,297.539,16.367,-12.200,0.160,100.410,0.683,-12.100
1705730400,2024-01-20 01:00:00,0.000,0.000,8.899,299.869,14.715,-12.200,0.170,100.430,0.692,-12.100
1705731300,2024-01-20 01:15:00,0.000,0.000,10.510,296.470,15.395,-12.300,0.160,100.430,0.694,-12.200
1705732200,2024-01-20 01:30:00,0.000,0.000,9.082,299.912,16.114,-12.300,0.170,100.440,0.697,-12.200
1705733100,2024-01-20 01:45:00,0.000,0.000,7.928,293.863,13.393,-12.400,0.170,100.450,0.694,-12.300
1705734000,2024-01-20 02:00:00,0.000,0.000,8.948,295.062,15.084,-12.500,0.160,100.460,0.704,-12.300
1705734900,2024-01-20 02:15:00,0.000,0.000,9.927,298.924,17.203,-12.500,0.170,100.460,0.710,-12.400
1705735800,2024-01-20 02:30:00,0.000,0.000,8.329,290.634,13.374,-12.700,0.170,100.460,0.719,-12.400
1705736700,2024-01-20 02:45:00,0.000,0.000,6.835,286.013,11.896,-12.700,0.160,100.470,0.701,-12.500
1705737600,2024-01-20 03:00:00,0.000,0.000,9.660,290.988,16.134,-12.500,0.160,100.450,0.700,-12.400
1705738500,2024-01-20 03:15:00,0.000,0.000,10.583,291.665,16.931,-12.300,0.170,100.450,0.712,-12.200
1705739400,2024-01-20 03:30:00,0.000,0.000,11.213,294.477,17.242,-12.300,0.170,100.460,0.711,-12.100
1705740300,2024-01-20 03:45:00,0.000,0.000,9.781,289.263,14.346,-12.300,0.170,100.470,0.716,-12.000
1705741200,2024-01-20 04:00:00,0.000,0.000,11.351,292.876,17.086,-12.200,0.170,100.460,0.716,-11.900
1705742100,2024-01-20 04:15:00,0.000,0.000,12.119,294.345,17.942,-11.900,0.170,100.470,0.714,-11.800
1705743000,2024-01-20 04:30:00,0.000,0.000,12.562,296.367,18.233,-11.800,0.180,100.470,0.722,-11.600
1705743900,2024-01-20 04:45:00,0.000,0.000,12.548,301.055,17.883,-11.700,0.180,100.490,0.723,-11.500
1705744800,2024-01-20 05:00:00,0.000,0.000,11.648,300.373,17.631,-11.500,0.190,100.470,0.733,-11.300
1705745700,2024-01-20 05:15:00,0.000,0.000,12.000,308.819,18.058,-11.300,0.190,100.470,0.735,-11.200
1705746600,2024-01-20 05:30:00,0.000,0.000,14.978,309.682,21.499,-11.300,0.190,100.470,0.739,-11.100
1705747500,2024-01-20 05:45:00,0.000,0.000,14.361,306.746,20.002,-11.100,0.190,100.470,0.737,-11.000
1705748400,2024-01-20 06:00:00,0.000,0.000,15.109,312.289,20.974,-11.000,0.200,100.480,0.741,-10.800
1705749300,2024-01-20 06:15:00,0.000,0.000,13.814,302.706,20.158,-11.000,0.200,100.490,0.744,-10.700
1705750200,2024-01-20 06:30:00,0.000,0.000,12.451,299.767,17.553,-11.000,0.190,100.500,0.734,-10.700
1705751100,2024-01-20 06:45:00,0.000,0.000,11.258,294.264,19.011,-11.000,0.190,100.520,0.732,-10.700
1705752000,2024-01-20 07:00:00,0.000,0.000,10.861,298.079,16.853,-10.900,0.190,100.550,0.732,-10.700
1705752900,2024-01-20 07:15:00,2.000,0.000,10.774,295.086,17.495,-11.000,0.190,100.570,0.721,-10.700
1705753800,2024-01-20 07:30:00,7.000,0.000,11.786,294.663,18.758,-11.100,0.190,100.590,0.725,-10.700
1705754700,2024-01-20 07:45:00,16.000,0.000,12.735,300.754,18.544,-11.200,0.190,100.620,0.718,-10.800
1705755600,2024-01-20 08:00:00,25.000,0.000,11.719,298.861,17.844,-11.000,0.190,100.650,0.716,-10.700
1705756500,2024-01-20 08:15:00,34.000,0.000,10.203,298.567,16.270,-11.000,0.190,100.670,0.724,-10.600
1705757400,2024-01-20 08:30:00,50.000,0.000,11.635,297.892,18.544,-11.000,0.190,100.680,0.710,-10.500
1705758300,2024-01-20 08:45:00,66.000,0.000,13.167,305.567,18.875,-11.000,0.190,100.700,0.717,-10.500
1705759200,2024-01-20 09:00:00,85.000,0.000,12.118,306.980,16.425,-11.000,0.190,100.710,0.711,-10.400
1705760100,2024-01-20 09:15:00,114.000,0.000,12.030,307.648,16.289,-10.900,0.190,100.720,0.715,-10.300
1705761000,2024-01-20 09:30:00,153.000,0.000,12.389,297.369,17.417,-10.700,0.200,100.730,0.727,-9.900
1705761900,2024-01-20 09:45:00,137.000,0.000,15.363,301.759,21.499,-10.700,0.200,100.720,0.737,-9.900
